Time,FA,FB,FC,h,x,v,h_sp,x_sp
34.7599999999993,41.329,50,101.19,1.0026,0.5027,0.50527,1,0.4594
34.7649999999993,41.304,50,101.14,1.0025,0.50266,0.50507,1,0.4594
34.7699999999993,41.28,50,101.1,1.0024,0.50261,0.50488,1,0.4594
34.7749999999993,41.255,50,101.05,1.0023,0.50257,0.50468,1,0.4594
34.7799999999993,41.231,50,101.01,1.0022,0.50252,0.50448,1,0.4594
34.7849999999993,41.207,50,100.97,1.0021,0.50247,0.50429,1,0.4594
34.7899999999993,41.183,50,100.92,1.002,0.50243,0.50409,1,0.4594
34.7949999999993,41.16,50,100.88,1.0019,0.50238,0.5039,1,0.4594
34.7999999999994,49.139,50,100.83,1.0019,0.50234,0.5037,1,0.49495
34.8049999999994,49.134,50,100.83,1.0018,0.50233,0.50367,1,0.49495
34.8099999999994,49.13,50,100.82,1.0018,0.50232,0.50364,1,0.49495
34.8149999999994,49.125,50,100.81,1.0018,0.50232,0.5036,1,0.49495
34.8199999999994,49.12,50,100.8,1.0018,0.50231,0.50357,1,0.49495
34.8249999999994,49.116,50,100.8,1.0018,0.5023,0.50354,1,0.49495
34.8299999999994,49.111,50,100.79,1.0018,0.5023,0.5035,1,0.49495
34.8349999999994,49.107,50,100.78,1.0017,0.50229,0.50347,1,0.49495
34.8399999999994,49.102,50,100.77,1.0017,0.50228,0.50343,1,0.49495
34.8449999999994,49.097,50,100.77,1.0017,0.50228,0.5034,1,0.49495
34.8499999999994,49.093,50,100.76,1.0017,0.50227,0.50337,1,0.49495
34.8549999999994,49.088,50,100.75,1.0017,0.50226,0.50333,1,0.49495
34.8599999999994,49.084,50,100.74,1.0017,0.50226,0.5033,1,0.49495
34.8649999999994,49.079,50,100.74,1.0016,0.50225,0.50327,1,0.49495
34.8699999999994,49.075,50,100.73,1.0016,0.50224,0.50324,1,0.49495
34.8749999999994,49.071,50,100.72,1.0016,0.50223,0.5032,1,0.49495
34.8799999999994,49.066,50,100.71,1.0016,0.50223,0.50317,1,0.49495
34.8849999999994,49.062,50,100.71,1.0016,0.50222,0.50314,1,0.49495
34.8899999999994,49.057,50,100.7,1.0016,0.50221,0.5031,1,0.49495
34.8949999999994,49.053,50,100.69,1.0015,0.50221,0.50307,1,0.49495
34.8999999999994,69.66,50,100.68,1.0015,0.5022,0.50304,1,0.58652
34.9049999999994,69.704,50,100.77,1.0017,0.5023,0.50342,1,0.58652
34.9099999999994,69.749,50,100.85,1.0019,0.50239,0.5038,1,0.58652
34.9149999999994,69.792,50,100.94,1.0021,0.50249,0.50417,1,0.58652
34.9199999999994,69.836,50,101.02,1.0023,0.50258,0.50455,1,0.58652
34.9249999999994,69.88,50,101.11,1.0025,0.50268,0.50493,1,0.58652
34.9299999999994,69.923,50,101.19,1.0027,0.50277,0.5053,1,0.58652
34.9349999999994,69.966,50,101.28,1.0028,0.50287,0.50568,1,0.58652
34.9399999999994,70.009,50,101.36,1.003,0.50297,0.50605,1,0.58652
34.9449999999994,70.052,50,101.45,1.0032,0.50306,0.50642,1,0.58652
34.9499999999994,70.095,50,101.53,1.0034,0.50316,0.5068,1,0.58652
34.9549999999994,70.137,50,101.61,1.0036,0.50326,0.50717,1,0.58652
34.9599999999994,70.18,50,101.7,1.0038,0.50335,0.50754,1,0.58652
34.9649999999994,70.222,50,101.78,1.004,0.50345,0.50791,1,0.58652
34.9699999999994,70.264,50,101.87,1.0041,0.50355,0.50828,1,0.58652
34.9749999999994,70.305,50,101.95,1.0043,0.50364,0.50864,1,0.58652
34.9799999999994,70.347,50,102.03,1.0045,0.50374,0.50901,1,0.58652
34.9849999999994,70.388,50,102.11,1.0047,0.50384,0.50938,1,0.58652
34.9899999999994,70.429,50,102.2,1.0049,0.50393,0.50974,1,0.58652
34.9949999999995,70.47,50,102.28,1.0051,0.50403,0.51011,1,0.58652
34.9999999999995,57.897,50,102.36,1.0052,0.50413,0.51047,1,0.53048
35.0049999999995,57.908,50,102.39,1.0053,0.50416,0.51058,1,0.53048
35.0099999999995,57.919,50,102.41,1.0053,0.5042,0.51069,1,0.53048
35.0149999999995,57.929,50,102.44,1.0054,0.50423,0.5108,1,0.53048
35.0199999999995,57.94,50,102.46,1.0055,0.50427,0.51091,1,0.53048
35.0249999999995,57.951,50,102.49,1.0055,0.5043,0.51102,1,0.53048
35.0299999999995,57.961,50,102.51,1.0056,0.50434,0.51113,1,0.53048
35.0349999999995,57.972,50,102.53,1.0056,0.50437,0.51124,1,0.53048
35.0399999999995,57.982,50,102.56,1.0057,0.50441,0.51135,1,0.53048
35.0449999999995,57.992,50,102.58,1.0057,0.50444,0.51146,1,0.53048
35.0499999999995,58.003,50,102.61,1.0058,0.50448,0.51157,1,0.53048
35.0549999999995,58.013,50,102.63,1.0058,0.50451,0.51167,1,0.53048
35.0599999999995,58.023,50,102.66,1.0059,0.50455,0.51178,1,0.53048
35.0649999999995,58.033,50,102.68,1.0059,0.50458,0.51189,1,0.53048
35.0699999999995,58.043,50,102.71,1.006,0.50462,0.512,1,0.53048
35.0749999999995,58.054,50,102.73,1.0061,0.50465,0.5121,1,0.53048
35.0799999999995,58.064,50,102.75,1.0061,0.50469,0.51221,1,0.53048
35.0849999999995,58.074,50,102.78,1.0062,0.50472,0.51231,1,0.53048
35.0899999999995,58.083,50,102.8,1.0062,0.50476,0.51242,1,0.53048
35.0949999999995,58.093,50,102.83,1.0063,0.50479,0.51253,1,0.53048
35.0999999999995,76.513,50,102.85,1.0063,0.50483,0.51263,1,0.61227
35.1049999999995,76.567,50,102.96,1.0066,0.50495,0.51311,1,0.61227
35.1099999999995,76.62,50,103.06,1.0068,0.50508,0.51358,1,0.61227
35.1149999999995,76.673,50,103.17,1.007,0.5052,0.51405,1,0.61227
35.1199999999995,76.726,50,103.28,1.0073,0.50533,0.51452,1,0.61227
35.1249999999995,76.778,50,103.38,1.0075,0.50545,0.51499,1,0.61227
35.1299999999995,76.83,50,103.49,1.0077,0.50558,0.51546,1,0.61227
35.1349999999995,76.883,50,103.59,1.008,0.50571,0.51592,1,0.61227
35.1399999999995,76.934,50,103.7,1.0082,0.50583,0.51639,1,0.61227
35.1449999999995,76.986,50,103.81,1.0084,0.50596,0.51685,1,0.61227
35.1499999999995,77.038,50,103.91,1.0087,0.50609,0.51732,1,0.61227
35.1549999999995,77.089,50,104.02,1.0089,0.50621,0.51778,1,0.61227
35.1599999999995,77.14,50,104.12,1.0091,0.50634,0.51824,1,0.61227
35.1649999999995,77.19,50,104.22,1.0094,0.50646,0.5187,1,0.61227
35.1699999999995,77.241,50,104.33,1.0096,0.50659,0.51916,1,0.61227
35.1749999999995,77.291,50,104.43,1.0098,0.50672,0.51962,1,0.61227
35.1799999999995,77.342,50,104.54,1.01,0.50684,0.52008,1,0.61227
35.1849999999995,77.391,50,104.64,1.0103,0.50697,0.52053,1,0.61227
35.1899999999995,77.441,50,104.74,1.0105,0.5071,0.52099,1,0.61227
35.1949999999996,77.491,50,104.85,1.0107,0.50722,0.52144,1,0.61227
35.1999999999996,62.856,50,104.95,1.0109,0.50735,0.52189,1,0.54704
35.2049999999996,62.87,50,104.98,1.011,0.50741,0.52205,1,0.54704
35.2099999999996,62.884,50,105.02,1.0111,0.50746,0.52221,1,0.54704
35.2149999999996,62.898,50,105.06,1.0112,0.50752,0.52237,1,0.54704
35.2199999999996,62.912,50,105.09,1.0113,0.50757,0.52252,1,0.54704
35.2249999999996,62.925,50,105.13,1.0113,0.50763,0.52268,1,0.54704
35.2299999999996,62.939,50,105.16,1.0114,0.50768,0.52284,1,0.54704
35.2349999999996,62.953,50,105.2,1.0115,0.50774,0.52299,1,0.54704
35.2399999999996,62.966,50,105.23,1.0116,0.50779,0.52315,1,0.54704
35.2449999999996,62.98,50,105.27,1.0117,0.50785,0.5233,1,0.54704
35.2499999999996,62.993,50,105.3,1.0117,0.5079,0.52346,1,0.54704
35.2549999999996,63.007,50,105.34,1.0118,0.50796,0.52361,1,0.54704
35.2599999999996,63.02,50,105.37,1.0119,0.50802,0.52376,1,0.54704
35.2649999999996,63.033,50,105.41,1.012,0.50807,0.52392,1,0.54704
35.2699999999996,63.047,50,105.44,1.012,0.50813,0.52407,1,0.54704
35.2749999999996,63.06,50,105.48,1.0121,0.50818,0.52422,1,0.54704
35.2799999999996,63.073,50,105.51,1.0122,0.50824,0.52437,1,0.54704
35.2849999999996,63.086,50,105.55,1.0123,0.50829,0.52452,1,0.54704
35.2899999999996,63.099,50,105.58,1.0123,0.50835,0.52467,1,0.54704
35.2949999999996,63.112,50,105.61,1.0124,0.5084,0.52482,1,0.54704
35.2999999999996,59.717,50,105.65,1.0125,0.50846,0.52497,1,0.5319
35.3049999999996,59.721,50,105.67,1.0125,0.5085,0.52506,1,0.5319
35.3099999999996,59.726,50,105.69,1.0126,0.50854,0.52514,1,0.5319
35.3149999999996,59.731,50,105.7,1.0126,0.50857,0.52522,1,0.5319
35.3199999999996,59.735,50,105.72,1.0126,0.50861,0.5253,1,0.5319
35.3249999999996,59.74,50,105.74,1.0127,0.50865,0.52538,1,0.5319
35.3299999999996,59.744,50,105.76,1.0127,0.50869,0.52546,1,0.5319
35.3349999999996,59.749,50,105.78,1.0128,0.50873,0.52554,1,0.5319
35.3399999999996,59.753,50,105.79,1.0128,0.50877,0.52562,1,0.5319
35.3449999999996,59.758,50,105.81,1.0128,0.50881,0.5257,1,0.5319
35.3499999999996,59.762,50,105.83,1.0129,0.50885,0.52578,1,0.5319
35.3549999999996,59.766,50,105.85,1.0129,0.50888,0.52585,1,0.5319
35.3599999999996,59.771,50,105.87,1.013,0.50892,0.52593,1,0.5319
35.3649999999996,59.775,50,105.88,1.013,0.50896,0.52601,1,0.5319
35.3699999999996,59.779,50,105.9,1.013,0.509,0.52609,1,0.5319
35.3749999999996,59.783,50,105.92,1.0131,0.50904,0.52617,1,0.5319
35.3799999999996,59.788,50,105.94,1.0131,0.50908,0.52624,1,0.5319
35.3849999999996,59.792,50,105.95,1.0132,0.50912,0.52632,1,0.5319
35.3899999999996,59.796,50,105.97,1.0132,0.50915,0.5264,1,0.5319
35.3949999999997,59.8,50,105.99,1.0132,0.50919,0.52647,1,0.5319
35.3999999999997,67.576,50,106.01,1.0133,0.50923,0.52655,1,0.56643
35.4049999999997,67.599,50,106.06,1.0134,0.50931,0.52678,1,0.56643
35.4099999999997,67.622,50,106.11,1.0135,0.50938,0.52701,1,0.56643
35.4149999999997,67.644,50,106.16,1.0136,0.50946,0.52724,1,0.56643
35.4199999999997,67.666,50,106.22,1.0137,0.50953,0.52747,1,0.56643
35.4249999999997,67.689,50,106.27,1.0139,0.50961,0.5277,1,0.56643
35.4299999999997,67.711,50,106.32,1.014,0.50969,0.52793,1,0.56643
35.4349999999997,67.733,50,106.37,1.0141,0.50976,0.52816,1,0.56643
35.4399999999997,67.755,50,106.42,1.0142,0.50984,0.52838,1,0.56643
35.4449999999997,67.777,50,106.48,1.0143,0.50992,0.52861,1,0.56643
35.4499999999997,67.798,50,106.53,1.0144,0.50999,0.52884,1,0.56643
35.4549999999997,67.82,50,106.58,1.0145,0.51007,0.52906,1,0.56643
35.4599999999997,67.842,50,106.63,1.0146,0.51014,0.52929,1,0.56643
35.4649999999997,67.863,50,106.68,1.0148,0.51022,0.52951,1,0.56643
35.4699999999997,67.884,50,106.73,1.0149,0.5103,0.52973,1,0.56643
35.4749999999997,67.906,50,106.78,1.015,0.51037,0.52996,1,0.56643
35.4799999999997,67.927,50,106.83,1.0151,0.51045,0.53018,1,0.56643
35.4849999999997,67.948,50,106.88,1.0152,0.51052,0.5304,1,0.56643
35.4899999999997,67.969,50,106.93,1.0153,0.5106,0.53062,1,0.56643
35.4949999999997,67.989,50,106.98,1.0154,0.51068,0.53084,1,0.56643
35.4999999999997,66.67,50,107.03,1.0155,0.51075,0.53106,1,0.56047
35.5049999999997,66.687,50,107.08,1.0156,0.51082,0.53126,1,0.56047
35.5099999999997,66.705,50,107.12,1.0157,0.51089,0.53145,1,0.56047
35.5149999999997,66.722,50,107.17,1.0158,0.51096,0.53164,1,0.56047
35.5199999999997,66.739,50,107.21,1.0159,0.51103,0.53183,1,0.56047
35.5249999999997,66.756,50,107.25,1.016,0.5111,0.53202,1,0.56047
35.5299999999997,66.773,50,107.3,1.0161,0.51117,0.53221,1,0.56047
35.5349999999997,66.79,50,107.34,1.0162,0.51124,0.5324,1,0.56047
35.5399999999997,66.807,50,107.38,1.0163,0.51131,0.53259,1,0.56047
35.5449999999997,66.824,50,107.43,1.0164,0.51138,0.53278,1,0.56047
35.5499999999997,66.841,50,107.47,1.0165,0.51145,0.53297,1,0.56047
35.5549999999997,66.857,50,107.51,1.0166,0.51152,0.53316,1,0.56047
35.5599999999997,66.874,50,107.55,1.0167,0.51159,0.53334,1,0.56047
35.5649999999997,66.89,50,107.6,1.0168,0.51166,0.53353,1,0.56047
35.5699999999997,66.907,50,107.64,1.0169,0.51173,0.53371,1,0.56047
35.5749999999997,66.923,50,107.68,1.0169,0.5118,0.5339,1,0.56047
35.5799999999997,66.939,50,107.72,1.017,0.51187,0.53408,1,0.56047
35.5849999999998,66.955,50,107.77,1.0171,0.51194,0.53427,1,0.56047
35.5899999999998,66.971,50,107.81,1.0172,0.51201,0.53445,1,0.56047
35.5949999999998,66.987,50,107.85,1.0173,0.51208,0.53464,1,0.56047
35.5999999999998,53.818,50,107.89,1.0174,0.51215,0.53482,1,0.50189
35.6049999999998,53.802,50,107.87,1.0174,0.51215,0.53474,1,0.50189
35.6099999999998,53.786,50,107.85,1.0173,0.51216,0.53466,1,0.50189
35.6149999999998,53.77,50,107.84,1.0173,0.51217,0.53457,1,0.50189
35.6199999999998,53.755,50,107.82,1.0172,0.51217,0.53449,1,0.50189
35.6249999999998,53.739,50,107.8,1.0172,0.51218,0.53441,1,0.50189
35.6299999999998,53.724,50,107.78,1.0172,0.51218,0.53433,1,0.50189
35.6349999999998,53.708,50,107.76,1.0171,0.51219,0.53425,1,0.50189
35.6399999999998,53.693,50,107.74,1.0171,0.51219,0.53417,1,0.50189
35.6449999999998,53.677,50,107.72,1.017,0.5122,0.53409,1,0.50189
35.6499999999998,53.662,50,107.71,1.017,0.51221,0.53401,1,0.50189
35.6549999999998,53.647,50,107.69,1.017,0.51221,0.53393,1,0.50189
35.6599999999998,53.632,50,107.67,1.0169,0.51222,0.53384,1,0.50189
35.6649999999998,53.616,50,107.65,1.0169,0.51222,0.53376,1,0.50189
35.6699999999998,53.601,50,107.63,1.0168,0.51223,0.53368,1,0.50189
35.6749999999998,53.586,50,107.61,1.0168,0.51223,0.5336,1,0.50189
35.6799999999998,53.571,50,107.59,1.0168,0.51224,0.53352,1,0.50189
35.6849999999998,53.556,50,107.58,1.0167,0.51224,0.53344,1,0.50189
35.6899999999998,53.541,50,107.56,1.0167,0.51225,0.53336,1,0.50189
35.6949999999998,53.527,50,107.54,1.0166,0.51225,0.53328,1,0.50189
35.6999999999998,57.829,50,107.52,1.0166,0.51226,0.5332,1,0.52107
35.7049999999998,57.825,50,107.52,1.0166,0.51228,0.53321,1,0.52107
35.7099999999998,57.82,50,107.52,1.0166,0.51231,0.53321,1,0.52107
35.7149999999998,57.816,50,107.53,1.0166,0.51233,0.53322,1,0.52107
35.7199999999998,57.812,50,107.53,1.0166,0.51236,0.53322,1,0.52107
35.7249999999998,57.807,50,107.53,1.0166,0.51239,0.53323,1,0.52107
35.7299999999998,57.803,50,107.53,1.0166,0.51241,0.53324,1,0.52107
35.7349999999998,57.799,50,107.53,1.0166,0.51244,0.53324,1,0.52107
35.7399999999998,57.794,50,107.53,1.0166,0.51246,0.53325,1,0.52107
35.7449999999998,57.79,50,107.53,1.0166,0.51249,0.53325,1,0.52107
35.7499999999998,57.786,50,107.53,1.0166,0.51251,0.53326,1,0.52107
35.7549999999998,57.782,50,107.54,1.0166,0.51254,0.53326,1,0.52107
35.7599999999998,57.777,50,107.54,1.0166,0.51256,0.53327,1,0.52107
35.7649999999998,57.773,50,107.54,1.0166,0.51259,0.53327,1,0.52107
35.7699999999998,57.769,50,107.54,1.0166,0.51261,0.53328,1,0.52107
35.7749999999998,57.764,50,107.54,1.0166,0.51264,0.53328,1,0.52107
35.7799999999999,57.76,50,107.54,1.0166,0.51266,0.53329,1,0.52107
35.7849999999999,57.756,50,107.54,1.0166,0.51269,0.53329,1,0.52107
35.7899999999999,57.752,50,107.54,1.0166,0.51271,0.53329,1,0.52107
35.7949999999999,57.748,50,107.54,1.0166,0.51273,0.5333,1,0.52107
35.7999999999999,50.899,50,107.54,1.0167,0.51276,0.5333,1,0.49067
35.8049999999999,50.879,50,107.51,1.0166,0.51275,0.53317,1,0.49067
35.8099999999999,50.858,50,107.48,1.0165,0.51274,0.53304,1,0.49067
35.8149999999999,50.838,50,107.45,1.0165,0.51273,0.5329,1,0.49067
35.8199999999999,50.817,50,107.42,1.0164,0.51273,0.53277,1,0.49067
35.8249999999999,50.797,50,107.39,1.0163,0.51272,0.53264,1,0.49067
35.8299999999999,50.777,50,107.36,1.0163,0.51271,0.53251,1,0.49067
35.8349999999999,50.757,50,107.33,1.0162,0.5127,0.53238,1,0.49067
35.8399999999999,50.736,50,107.3,1.0161,0.51269,0.53224,1,0.49067
35.8449999999999,50.716,50,107.27,1.0161,0.51268,0.53211,1,0.49067
35.8499999999999,50.696,50,107.24,1.016,0.51267,0.53198,1,0.49067
35.8549999999999,50.677,50,107.21,1.0159,0.51266,0.53185,1,0.49067
35.8599999999999,50.657,50,107.18,1.0159,0.51265,0.53172,1,0.49067
35.8649999999999,50.637,50,107.15,1.0158,0.51265,0.53159,1,0.49067
35.8699999999999,50.617,50,107.12,1.0157,0.51264,0.53146,1,0.49067
35.8749999999999,50.598,50,107.1,1.0157,0.51263,0.53133,1,0.49067
35.8799999999999,50.578,50,107.07,1.0156,0.51262,0.5312,1,0.49067
35.8849999999999,50.559,50,107.04,1.0155,0.51261,0.53107,1,0.49067
35.8899999999999,50.54,50,107.01,1.0155,0.5126,0.53094,1,0.49067
35.8949999999999,50.52,50,106.98,1.0154,0.51259,0.53081,1,0.49067
35.8999999999999,36.717,50,106.95,1.0153,0.51258,0.53068,1,0.42943
35.9049999999999,36.665,50,106.86,1.0151,0.5125,0.53028,1,0.42943
35.9099999999999,36.613,50,106.76,1.0149,0.51243,0.52987,1,0.42943
35.9149999999999,36.562,50,106.67,1.0147,0.51235,0.52947,1,0.42943
35.9199999999999,36.51,50,106.58,1.0145,0.51227,0.52907,1,0.42943
35.9249999999999,36.459,50,106.49,1.0143,0.51219,0.52867,1,0.42943
35.9299999999999,36.408,50,106.4,1.0141,0.51212,0.52827,1,0.42943
35.9349999999999,36.357,50,106.31,1.0139,0.51204,0.52787,1,0.42943
35.9399999999999,36.306,50,106.22,1.0137,0.51196,0.52747,1,0.42943
35.9449999999999,36.256,50,106.12,1.0135,0.51189,0.52707,1,0.42943
35.9499999999999,36.205,50,106.03,1.0133,0.51181,0.52667,1,0.42943
35.9549999999999,36.155,50,105.94,1.0131,0.51173,0.52628,1,0.42943
35.9599999999999,36.106,50,105.85,1.0129,0.51165,0.52588,1,0.42943
35.9649999999999,36.056,50,105.76,1.0127,0.51157,0.52548,1,0.42943
35.9699999999999,36.007,50,105.67,1.0125,0.51149,0.52509,1,0.42943
35.975,35.958,50,105.59,1.0123,0.51141,0.5247,1,0.42943
35.98,35.909,50,105.5,1.0122,0.51134,0.5243,1,0.42943
35.985,35.86,50,105.41,1.012,0.51126,0.52391,1,0.42943
35.99,35.811,50,105.32,1.0118,0.51118,0.52352,1,0.42943
35.995,35.763,50,105.23,1.0116,0.5111,0.52313,1,0.42943
36,42.691,50,105.14,1.0114,0.51102,0.52274,1,0.46042
36.005,42.66,50,105.08,1.0112,0.51097,0.52249,1,0.46042
36.01,42.629,50,105.03,1.0111,0.51092,0.52224,1,0.46042
36.015,42.598,50,104.97,1.011,0.51088,0.522,1,0.46042
36.02,42.567,50,104.92,1.0109,0.51083,0.52175,1,0.46042
36.025,42.536,50,104.86,1.0108,0.51079,0.5215,1,0.46042
36.03,42.506,50,104.8,1.0106,0.51074,0.52126,1,0.46042
36.035,42.475,50,104.75,1.0105,0.51069,0.52101,1,0.46042
36.04,42.445,50,104.69,1.0104,0.51064,0.52076,1,0.46042
36.045,42.415,50,104.64,1.0103,0.5106,0.52052,1,0.46042
36.05,42.385,50,104.58,1.0101,0.51055,0.52028,1,0.46042
36.055,42.355,50,104.53,1.01,0.5105,0.52003,1,0.46042
36.06,42.325,50,104.47,1.0099,0.51046,0.51979,1,0.46042
36.065,42.295,50,104.42,1.0098,0.51041,0.51954,1,0.46042
36.07,42.266,50,104.36,1.0097,0.51036,0.5193,1,0.46042
36.075,42.236,50,104.31,1.0095,0.51031,0.51906,1,0.46042
36.08,42.207,50,104.25,1.0094,0.51026,0.51882,1,0.46042
36.085,42.178,50,104.2,1.0093,0.51022,0.51858,1,0.46042
36.09,42.149,50,104.14,1.0092,0.51017,0.51834,1,0.46042
36.095,42.12,50,104.09,1.009,0.51012,0.5181,1,0.46042
36.1,63.113,50,104.03,1.0089,0.51007,0.51786,1,0.55382
36.105,63.135,50,104.07,1.009,0.51013,0.51804,1,0.55382
36.11,63.156,50,104.12,1.0091,0.51018,0.51822,1,0.55382
36.115,63.177,50,104.16,1.0092,0.51023,0.5184,1,0.55382
36.12,63.199,50,104.2,1.0093,0.51029,0.51858,1,0.55382
36.125,63.22,50,104.24,1.0094,0.51034,0.51876,1,0.55382
36.13,63.241,50,104.28,1.0095,0.51039,0.51894,1,0.55382
36.135,63.261,50,104.32,1.0096,0.51045,0.51912,1,0.55382
36.14,63.282,50,104.36,1.0097,0.5105,0.5193,1,0.55382
36.145,63.303,50,104.4,1.0097,0.51056,0.51948,1,0.55382
36.15,63.324,50,104.44,1.0098,0.51061,0.51966,1,0.55382
36.155,63.344,50,104.48,1.0099,0.51066,0.51983,1,0.55382
36.16,63.365,50,104.52,1.01,0.51072,0.52001,1,0.55382
36.165,63.385,50,104.56,1.0101,0.51077,0.52019,1,0.55382
36.1700000000001,63.405,50,104.6,1.0102,0.51083,0.52037,1,0.55382
36.1750000000001,63.425,50,104.64,1.0103,0.51088,0.52054,1,0.55382
36.1800000000001,63.445,50,104.68,1.0104,0.51094,0.52072,1,0.55382
36.1850000000001,63.465,50,104.72,1.0104,0.51099,0.52089,1,0.55382
36.1900000000001,63.485,50,104.76,1.0105,0.51104,0.52107,1,0.55382
36.1950000000001,63.505,50,104.8,1.0106,0.5111,0.52124,1,0.55382
36.2000000000001,49.254,50,104.84,1.0107,0.51115,0.52142,1,0.49042
36.2050000000001,49.24,50,104.81,1.0107,0.51114,0.5213,1,0.49042
36.2100000000001,49.225,50,104.79,1.0106,0.51112,0.52119,1,0.49042
36.2150000000001,49.211,50,104.76,1.0105,0.51111,0.52108,1,0.49042
36.2200000000001,49.196,50,104.74,1.0105,0.51109,0.52097,1,0.49042
36.2250000000001,49.182,50,104.71,1.0104,0.51108,0.52086,1,0.49042
36.2300000000001,49.168,50,104.69,1.0104,0.51106,0.52075,1,0.49042
36.2350000000001,49.154,50,104.66,1.0103,0.51105,0.52064,1,0.49042
36.2400000000001,49.139,50,104.64,1.0103,0.51103,0.52053,1,0.49042
36.2450000000001,49.125,50,104.61,1.0102,0.51102,0.52042,1,0.49042
36.2500000000001,49.111,50,104.59,1.0102,0.511,0.52031,1,0.49042
36.2550000000001,49.097,50,104.56,1.0101,0.51099,0.5202,1,0.49042
36.2600000000001,49.083,50,104.54,1.01,0.51097,0.52009,1,0.49042
36.2650000000001,49.069,50,104.51,1.01,0.51096,0.51998,1,0.49042
36.2700000000001,49.056,50,104.49,1.0099,0.51094,0.51987,1,0.49042
36.2750000000001,49.042,50,104.46,1.0099,0.51093,0.51976,1,0.49042
36.2800000000001,49.028,50,104.44,1.0098,0.51091,0.51965,1,0.49042
36.2850000000001,49.014,50,104.42,1.0098,0.5109,0.51955,1,0.49042
36.2900000000001,49.001,50,104.39,1.0097,0.51088,0.51944,1,0.49042
36.2950000000001,48.987,50,104.37,1.0097,0.51086,0.51933,1,0.49042
36.3000000000001,60.462,50,104.34,1.0096,0.51085,0.51922,1,0.54146
36.3050000000001,60.476,50,104.37,1.0097,0.51089,0.51934,1,0.54146
36.3100000000001,60.49,50,104.4,1.0097,0.51093,0.51947,1,0.54146
36.3150000000001,60.504,50,104.43,1.0098,0.51097,0.51959,1,0.54146
36.3200000000001,60.517,50,104.45,1.0099,0.51101,0.51971,1,0.54146
36.3250000000001,60.531,50,104.48,1.0099,0.51105,0.51983,1,0.54146
36.3300000000001,60.545,50,104.51,1.01,0.51109,0.51995,1,0.54146
36.3350000000001,60.558,50,104.54,1.01,0.51113,0.52007,1,0.54146
36.3400000000001,60.572,50,104.56,1.0101,0.51117,0.52019,1,0.54146
36.3450000000001,60.585,50,104.59,1.0102,0.51121,0.52031,1,0.54146
36.3500000000001,60.599,50,104.62,1.0102,0.51125,0.52043,1,0.54146
36.3550000000001,60.612,50,104.64,1.0103,0.51129,0.52055,1,0.54146
36.3600000000001,60.625,50,104.67,1.0103,0.51133,0.52067,1,0.54146
36.3650000000001,60.639,50,104.7,1.0104,0.51137,0.52079,1,0.54146
36.3700000000002,60.652,50,104.73,1.0105,0.51141,0.52091,1,0.54146
36.3750000000002,60.665,50,104.75,1.0105,0.51145,0.52103,1,0.54146
36.3800000000002,60.678,50,104.78,1.0106,0.51149,0.52115,1,0.54146
36.3850000000002,60.691,50,104.81,1.0106,0.51153,0.52127,1,0.54146
36.3900000000002,60.704,50,104.83,1.0107,0.51157,0.52138,1,0.54146
36.3950000000002,60.717,50,104.86,1.0108,0.51161,0.5215,1,0.54146
36.4000000000002,39.117,50,104.89,1.0108,0.51165,0.52162,1,0.44544
36.4050000000002,39.078,50,104.81,1.0107,0.51159,0.5213,1,0.44544
36.4100000000002,39.039,50,104.74,1.0105,0.51152,0.52099,1,0.44544
36.4150000000002,39.001,50,104.67,1.0103,0.51146,0.52067,1,0.44544
36.4200000000002,38.962,50,104.6,1.0102,0.51139,0.52036,1,0.44544
36.4250000000002,38.924,50,104.53,1.01,0.51133,0.52005,1,0.44544
36.4300000000002,38.886,50,104.46,1.0099,0.51126,0.51974,1,0.44544
36.4350000000002,38.848,50,104.39,1.0097,0.5112,0.51942,1,0.44544
36.4400000000002,38.81,50,104.32,1.0096,0.51113,0.51911,1,0.44544
36.4450000000002,38.772,50,104.25,1.0094,0.51107,0.5188,1,0.44544
36.4500000000002,38.735,50,104.18,1.0092,0.511,0.51849,1,0.44544
36.4550000000002,38.697,50,104.11,1.0091,0.51094,0.51818,1,0.44544
36.4600000000002,38.66,50,104.04,1.0089,0.51087,0.51788,1,0.44544
36.4650000000002,38.623,50,103.97,1.0088,0.51081,0.51757,1,0.44544
36.4700000000002,38.586,50,103.9,1.0086,0.51074,0.51726,1,0.44544
36.4750000000002,38.549,50,103.83,1.0085,0.51068,0.51696,1,0.44544
36.4800000000002,38.513,50,103.76,1.0083,0.51061,0.51665,1,0.44544
36.4850000000002,38.477,50,103.69,1.0082,0.51054,0.51635,1,0.44544
36.4900000000002,38.44,50,103.62,1.008,0.51048,0.51604,1,0.44544
36.4950000000002,38.404,50,103.55,1.0079,0.51041,0.51574,1,0.44544
36.5000000000002,63.955,50,103.48,1.0077,0.51034,0.51543,1,0.55911
36.5050000000002,63.98,50,103.53,1.0078,0.5104,0.51564,1,0.55911
36.5100000000002,64.005,50,103.58,1.0079,0.51046,0.51585,1,0.55911
36.5150000000002,64.03,50,103.63,1.008,0.51052,0.51606,1,0.55911
36.5200000000002,64.055,50,103.67,1.0081,0.51057,0.51627,1,0.55911
36.5250000000002,64.08,50,103.72,1.0082,0.51063,0.51648,1,0.55911
